raceId,year,round,circuitId,circuit_name,country,alt,max_pit_duration,mean_pit_duration,min_pit_duration,num_stops,avg_stop_lap,avg_grid_top3,driverId_first_place,driverId_second_place,driverId_third_place,constructorId_first_place,constructorId_second_place,constructorId_third_place,grid_first_place,grid_second_place,grid_third_place,qualifying_position_first_place,qualifying_position_second_place,qualifying_position_third_place,q1_first_place,q1_second_place,q1_third_place,points_first_place,points_second_place,points_third_place,laps_first_place,laps_second_place,laps_third_place,pit_stop_count_first_place,pit_stop_count_second_place,pit_stop_count_third_place,pit_mean_duration_first_place,pit_mean_duration_second_place,pit_mean_duration_third_place,pit_max_duration_first_place,pit_max_duration_second_place,pit_max_duration_third_place,pit_min_duration_first_place,pit_min_duration_second_place,pit_min_duration_third_place,pit_avg_lap_first_place,pit_avg_lap_second_place,pit_avg_lap_third_place
910,2014,11,11,Hungaroring,Hungary,264,23.8,22.752857142857145,21.634,7,25.571428571428573,10.333333333333334,817.0,4.0,1.0,9.0,6.0,131.0,4,5,22,4,5,21,85.495,86.087,78.9765,25.0,18.0,15.0,70,70,70,3.0,2.0,2.0,22.739666666666665,21.9435,23.582,23.741,22.253,23.8,22.205,21.634,23.364,28.333333333333332,23.5,23.5
911,2014,12,13,Circuit de Spa-Francorchamps,Belgium,401,29.997,23.979714285714287,22.675,7,19.857142857142858,4.0,817.0,3.0,822.0,9.0,131.0,3.0,5,1,6,5,1,6,130.089,127.13,129.25,25.0,18.0,15.0,44,44,44,2.0,3.0,2.0,22.794,25.441666666666666,22.972499999999997,22.913,29.997,23.176,22.675,22.936,22.769,19.0,20.333333333333332,20.0
912,2014,13,14,Autodromo Nazionale di Monza,Italy,162,24.583,24.453,24.323,3,24.0,2.3333333333333335,1.0,3.0,13.0,131.0,131.0,3.0,1,2,4,1,2,4,85.363,85.493,85.52799999999999,25.0,18.0,15.0,53,53,53,1.0,1.0,1.0,24.453,24.583,24.323,24.453,24.583,24.323,24.453,24.583,24.323,25.0,24.0,23.0
913,2014,14,15,Marina Bay Street Circuit,Singapore,18,31.04,29.642857142857142,28.733,7,23.857142857142858,2.6666666666666665,1.0,20.0,817.0,131.0,9.0,9.0,1,4,3,1,4,3,106.92099999999999,107.476,107.488,25.0,18.0,15.0,60,60,60,3.0,2.0,2.0,29.915333333333333,29.439999999999998,29.436999999999998,31.04,30.147,29.761,29.284,28.733,29.113,30.333333333333332,18.5,19.5
914,2014,15,22,Suzuka Circuit,Japan,45,24.862,23.888833333333334,23.443,6,22.666666666666668,4.0,1.0,3.0,20.0,131.0,131.0,9.0,2,1,9,2,1,9,93.61099999999999,93.67099999999999,95.517,25.0,18.0,15.0,44,44,44,2.0,2.0,2.0,23.784,24.279,23.6035,23.891,24.862,23.764,23.677,23.696,23.443,24.5,23.0,20.5
915,2014,16,71,Sochi Autodrom,Russia,2,33.82,31.562,30.363,3,18.0,2.0,1.0,3.0,822.0,131.0,131.0,3.0,1,2,3,1,2,3,98.759,99.076,99.125,25.0,18.0,15.0,53,53,53,1.0,1.0,1.0,30.503,33.82,30.363,30.503,33.82,30.363,30.503,33.82,30.363,27.0,1.0,26.0
916,2014,17,69,Circuit of the Americas,USA,161,24.513,24.325666666666667,24.04,6,23.833333333333332,2.6666666666666665,1.0,3.0,817.0,131.0,131.0,9.0,2,1,5,2,1,5,97.196,98.303,98.814,25.0,18.0,15.0,56,56,56,2.0,2.0,2.0,24.305999999999997,24.473,24.198,24.368,24.513,24.356,24.244,24.433,24.04,24.5,24.5,22.5
917,2014,18,18,Autódromo José Carlos Pace,Brazil,785,30.084,24.554111111111112,22.874,9,27.77777777777778,2.0,3.0,1.0,13.0,131.0,131.0,3.0,1,2,3,1,2,3,70.347,70.457,70.602,25.0,18.0,15.0,71,71,71,3.0,3.0,3.0,23.438666666666666,23.483,26.740666666666666,23.73,24.224,30.084,23.24,22.874,23.22,27.666666666666668,29.0,26.666666666666668
918,2014,19,24,Yas Marina Circuit,UAE,3,22.054,21.923666666666666,21.661,6,23.666666666666668,3.0,1.0,13.0,822.0,131.0,3.0,3.0,2,4,3,2,4,3,101.207,101.475,102.346,50.0,36.0,30.0,55,55,55,2.0,2.0,2.0,21.886000000000003,22.046999999999997,21.838,21.887,22.054,22.015,21.885,22.04,21.661,20.5,28.0,22.5
926,2015,1,1,Albert Park Grand Prix Circuit,Australia,10,22.694,22.364666666666665,22.105,3,25.0,2.3333333333333335,1.0,3.0,20.0,131.0,131.0,6.0,1,2,4,1,2,4,88.586,88.906,89.307,25.0,18.0,15.0,58,58,58,1.0,1.0,1.0,22.295,22.105,22.694,22.295,22.105,22.694,22.295,22.105,22.694,25.0,26.0,24.0
927,2015,2,2,Sepang International Circuit,Malaysia,18,33.689,25.819375,23.996,8,23.875,2.0,20.0,1.0,3.0,6.0,131.0,131.0,2,1,3,2,1,3,99.814,99.269,99.374,25.0,18.0,15.0,56,56,56,2.0,3.0,3.0,24.543999999999997,24.956,27.533,25.092,26.094,33.689,23.996,24.179,24.336,27.0,22.0,23.666666666666668
928,2015,3,17,Shanghai International Circuit,China,5,22.829,22.520666666666667,22.235,6,22.666666666666668,2.0,1.0,3.0,20.0,131.0,131.0,6.0,1,2,3,1,2,3,98.285,98.49600000000001,97.50200000000001,25.0,18.0,15.0,56,56,56,2.0,2.0,2.0,22.439999999999998,22.656,22.466,22.645,22.829,22.488,22.235,22.483,22.444,23.5,23.0,21.5
929,2015,4,3,Bahrain International Circuit,Bahrain,7,25.791,25.061333333333334,24.528,6,25.5,2.6666666666666665,1.0,8.0,3.0,131.0,6.0,131.0,1,4,3,1,4,3,93.928,94.568,94.398,25.0,18.0,15.0,57,57,57,2.0,2.0,2.0,25.1595,24.66,25.3645,25.791,24.773,25.418,24.528,24.547,25.311,24.0,28.5,24.0
930,2015,5,4,Circuit de Barcelona-Catalunya,Spain,109,24.586,22.456857142857142,21.762,7,30.0,2.0,3.0,1.0,20.0,131.0,131.0,6.0,1,2,3,1,2,3,86.49,86.382,87.53399999999999,25.0,18.0,15.0,66,66,66,2.0,3.0,2.0,22.161,23.092666666666663,21.799,22.452,24.586,21.836,21.87,21.965,21.762,30.0,32.0,27.0
931,2015,6,6,Circuit de Monaco,Monaco,7,25.495,24.829,24.181,4,44.0,2.0,3.0,20.0,1.0,131.0,6.0,131.0,2,3,1,2,3,1,76.52799999999999,77.502,76.588,25.0,18.0,15.0,78,78,78,1.0,1.0,2.0,24.789,24.851,24.838,24.789,24.851,25.495,24.789,24.851,24.181,37.0,36.0,51.5
932,2015,7,7,Circuit Gilles Villeneuve,Canada,13,25.541,24.189999999999998,23.321,3,29.0,2.3333333333333335,1.0,3.0,822.0,131.0,131.0,3.0,1,2,4,1,2,4,75.895,75.893,76.55199999999999,25.0,18.0,15.0,70,70,70,1.0,1.0,1.0,23.708,23.321,25.541,23.708,23.321,25.541,23.708,23.321,25.541,29.0,30.0,28.0
933,2015,8,70,Red Bull Ring,Austria,678,22.447,22.028000000000002,21.768,3,34.0,2.3333333333333335,3.0,1.0,13.0,131.0,131.0,3.0,2,1,4,2,1,4,70.976,72.218,71.83,25.0,18.0,15.0,71,71,71,1.0,1.0,1.0,21.768,21.869,22.447,21.768,21.869,22.447,21.768,21.869,22.447,33.0,35.0,34.0
934,2015,9,9,Silverstone Circuit,UK,153,30.393,29.134,28.393,6,30.5,3.0,1.0,3.0,20.0,131.0,131.0,6.0,1,2,6,1,2,6,93.79599999999999,93.475,93.562,25.0,18.0,15.0,52,52,52,2.0,2.0,2.0,28.698,29.393,29.311,28.979,30.393,29.676,28.417,28.393,28.946,31.0,32.0,28.5
936,2015,10,11,Hungaroring,Hungary,264,31.037,20.65685714285714,16.453,14,39.5,4.666666666666667,20.0,826.0,817.0,6.0,9.0,9.0,3,7,4,3,7,4,83.312,83.587,84.408,25.0,18.0,15.0,69,69,69,4.0,5.0,5.0,19.421999999999997,19.9222,22.379399999999997,22.028,22.072,31.037,16.639,16.453,18.27,38.75,36.0,43.6
937,2015,11,13,Circuit de Spa-Francorchamps,Belgium,401,23.717,23.054999999999996,22.403,6,19.333333333333332,4.0,1.0,3.0,154.0,131.0,131.0,208.0,1,2,9,1,2,4,108.908,108.923,109.35300000000001,25.0,18.0,15.0,43,43,43,2.0,2.0,2.0,22.679,22.881,23.604999999999997,22.955,22.997,23.717,22.403,22.765,23.493,21.5,21.5,15.0
938,2015,12,14,Autodromo Nazionale di Monza,Italy,162,25.207,24.638333333333332,24.34,3,23.333333333333332,3.0,1.0,20.0,13.0,131.0,6.0,3.0,1,3,5,1,3,5,84.251,84.989,85.184,25.0,18.0,15.0,53,53,53,1.0,1.0,1.0,24.368,24.34,25.207,24.368,24.34,25.207,24.368,24.34,25.207,26.0,25.0,19.0
939,2015,13,15,Marina Bay Street Circuit,Singapore,18,31.307,29.98183333333333,29.172,6,25.0,2.0,20.0,817.0,8.0,6.0,9.0,6.0,1,2,3,1,2,3,106.017,106.166,106.467,25.0,18.0,15.0,61,61,61,2.0,2.0,2.0,29.2225,30.363,30.36,29.273,31.307,30.689,29.172,29.419,30.031,25.0,25.0,25.0
940,2015,14,22,Suzuka Circuit,Japan,45,23.241,23.072999999999997,22.75,6,22.333333333333332,2.3333333333333335,1.0,3.0,20.0,131.0,131.0,6.0,2,1,4,2,1,4,92.844,93.015,94.431,25.0,18.0,15.0,53,53,53,2.0,2.0,2.0,22.9575,23.1595,23.102,23.165,23.241,23.13,22.75,23.078,23.074,23.5,22.0,21.5
941,2015,15,71,Sochi Autodrom,Russia,2,30.545,30.042666666666666,29.367,3,24.666666666666668,4.333333333333333,1.0,20.0,815.0,131.0,6.0,10.0,2,4,7,2,4,7,98.55799999999999,98.598,99.61699999999999,25.0,18.0,15.0,53,53,53,1.0,1.0,1.0,30.216,29.367,30.545,30.216,29.367,30.545,30.216,29.367,30.545,32.0,30.0,12.0
942,2015,16,69,Circuit of the Americas,USA,161,25.576,24.725285714285715,24.088,7,29.428571428571427,5.333333333333333,1.0,3.0,20.0,131.0,131.0,6.0,2,1,13,2,1,5,116.87100000000001,116.67099999999999,120.95,25.0,18.0,15.0,56,56,56,2.0,2.0,3.0,24.221,24.941000000000003,24.917666666666666,24.354,25.242,25.576,24.088,24.64,24.158,30.5,28.5,29.333333333333332
943,2015,17,32,Autódromo Hermanos Rodríguez,Mexico,2227,23.16,22.57383333333333,22.303,6,34.833333333333336,3.0,3.0,1.0,822.0,131.0,131.0,3.0,1,2,6,1,2,6,80.436,80.80799999999999,80.81700000000001,25.0,18.0,15.0,71,71,71,2.0,2.0,2.0,22.347,22.316,23.058500000000002,22.391,22.328,23.16,22.303,22.304,22.957,36.0,38.0,30.5
944,2015,18,18,Autódromo José Carlos Pace,Brazil,785,25.039,23.661555555555555,22.936,9,31.444444444444443,2.0,3.0,1.0,20.0,131.0,131.0,6.0,1,2,3,1,2,3,71.746,71.682,72.24,25.0,18.0,15.0,71,71,71,3.0,3.0,3.0,23.802000000000003,23.47066666666667,23.712,25.039,24.328,23.861,23.046,22.936,23.474,31.333333333333332,32.333333333333336,30.666666666666668
945,2015,19,24,Yas Marina Circuit,UAE,3,25.613,22.28833333333333,21.346,6,22.5,2.0,3.0,1.0,8.0,131.0,131.0,6.0,1,2,3,1,2,3,101.11099999999999,100.97399999999999,102.5,25.0,18.0,15.0,55,55,55,2.0,2.0,2.0,21.6085,21.369,23.8875,21.637,21.392,25.613,21.58,21.346,22.162,20.5,26.0,21.0
948,2016,1,1,Albert Park Grand Prix Circuit,Australia,10,24.548,22.3395,21.339,4,19.0,2.0,3.0,1.0,20.0,131.0,131.0,6.0,2,1,3,2,1,3,86.934,85.351,86.945,25.0,18.0,15.0,57,57,57,1.0,1.0,2.0,21.531,21.94,22.9435,21.531,21.94,24.548,21.531,21.94,21.339,12.0,16.0,24.0
949,2016,2,3,Bahrain International Circuit,Bahrain,7,27.226,25.24288888888889,24.512,9,26.88888888888889,2.3333333333333335,3.0,8.0,1.0,131.0,6.0,131.0,2,4,1,2,4,1,91.325,91.685,91.39099999999999,25.0,18.0,15.0,57,57,57,3.0,3.0,3.0,25.973666666666663,25.066333333333333,24.688666666666666,27.226,25.257,25.03,24.934,24.72,24.512,27.333333333333332,26.0,27.333333333333332
950,2016,3,17,Shanghai International Circuit,China,5,30.115,23.81325,22.276,8,21.25,3.6666666666666665,3.0,20.0,826.0,131.0,6.0,9.0,1,4,6,1,4,6,97.669,97.001,97.719,25.0,18.0,15.0,56,56,56,2.0,3.0,3.0,23.195,24.913666666666668,23.125,23.559,30.115,24.084,22.831,22.276,22.607,28.0,18.666666666666668,19.333333333333332
951,2016,4,71,Sochi Autodrom,Russia,2,30.498,30.069333333333333,29.709,3,19.333333333333332,4.666666666666667,3.0,1.0,8.0,131.0,131.0,6.0,1,10,3,1,10,4,96.119,96.006,96.976,25.0,18.0,15.0,53,53,53,1.0,1.0,1.0,29.709,30.001,30.498,29.709,30.001,30.498,29.709,30.001,30.498,21.0,17.0,20.0
952,2016,5,4,Circuit de Barcelona-Catalunya,Spain,109,22.617,22.122285714285713,21.603,7,24.857142857142858,5.0,830.0,8.0,20.0,9.0,6.0,6.0,4,5,6,4,5,6,83.578,83.79599999999999,84.124,25.0,18.0,15.0,66,66,66,2.0,2.0,3.0,22.3585,22.137999999999998,21.954333333333334,22.369,22.169,22.617,22.348,22.107,21.603,23.0,23.5,27.0
953,2016,6,6,Circuit de Monaco,Monaco,7,35.327,27.6036,25.054,5,27.4,3.6666666666666665,1.0,817.0,815.0,131.0,9.0,10.0,3,1,7,3,1,8,74.826,74.912,75.328,25.0,18.0,15.0,78,78,78,1.0,2.0,2.0,26.315,30.1905,25.661,26.315,35.327,25.714,26.315,25.054,25.608,31.0,27.5,25.5
954,2016,7,7,Circuit Gilles Villeneuve,Canada,13,22.597,22.34625,22.184,4,23.75,3.6666666666666665,1.0,20.0,822.0,131.0,6.0,3.0,1,3,7,1,3,7,74.121,73.925,74.389,25.0,18.0,15.0,70,70,70,1.0,2.0,1.0,22.243,22.479,22.184,22.243,22.597,22.184,22.243,22.361,22.184,24.0,24.0,23.0
955,2016,8,73,Baku City Circuit,Azerbaijan,-7,20.614,20.36466666666667,20.058,3,19.0,3.6666666666666665,3.0,20.0,815.0,131.0,6.0,10.0,1,3,7,1,4,2,103.685,105.062,104.462,25.0,18.0,15.0,51,51,51,1.0,1.0,1.0,20.058,20.422,20.614,20.058,20.422,20.614,20.058,20.422,20.614,21.0,20.0,16.0
956,2016,9,70,Red Bull Ring,Austria,678,22.918,19.9868,16.983,10,28.3,4.333333333333333,1.0,830.0,8.0,131.0,9.0,6.0,1,8,4,1,9,6,66.947,67.131,67.24,25.0,18.0,15.0,71,71,71,4.0,3.0,3.0,20.1815,19.188333333333333,20.525666666666666,22.918,21.945,21.916,16.983,17.165,18.455,33.0,24.0,26.333333333333332
957,2016,10,9,Silverstone Circuit,UK,153,31.995,29.934166666666666,28.728,6,12.166666666666666,2.0,1.0,830.0,3.0,131.0,9.0,131.0,1,3,2,1,3,2,90.739,91.305,90.724,25.0,18.0,15.0,52,52,52,2.0,2.0,2.0,29.5355,30.712,29.555,30.343,31.995,29.715,28.728,29.429,29.395,12.0,12.5,12.0
958,2016,11,11,Hungaroring,Hungary,264,22.351,21.840833333333332,21.233,6,27.333333333333332,2.0,1.0,3.0,817.0,131.0,131.0,9.0,2,1,3,2,1,3,94.21000000000001,93.30199999999999,99.968,25.0,18.0,15.0,70,70,70,2.0,2.0,2.0,21.607,21.792,22.1235,21.773,22.351,22.241,21.441,21.233,22.006,28.5,29.5,24.0
959,2016,12,10,Hockenheimring,Germany,103,19.137,18.825666666666663,18.475,9,30.0,3.0,1.0,817.0,830.0,131.0,9.0,9.0,2,3,4,2,3,4,75.243,75.591,75.875,25.0,18.0,15.0,67,67,67,3.0,3.0,3.0,18.543000000000003,18.893666666666665,19.040333333333333,18.65,18.979,19.137,18.475,18.738,18.967,31.666666666666668,30.333333333333332,28.0
960,2016,13,13,Circuit de Spa-Francorchamps,Belgium,401,24.343,22.9755,22.432,4,26.0,9.0,3.0,817.0,1.0,131.0,9.0,131.0,1,5,21,1,5,21,108.019,108.407,110.033,25.0,18.0,15.0,44,44,44,1.0,1.0,2.0,22.596,22.531,23.3875,22.596,22.531,24.343,22.596,22.531,22.432,26.0,25.0,26.5
961,2016,14,14,Autodromo Nazionale di Monza,Italy,162,25.55,24.922,23.633,4,24.5,2.0,3.0,1.0,20.0,131.0,131.0,6.0,2,1,3,2,1,3,82.497,81.854,83.077,25.0,18.0,15.0,53,53,53,1.0,1.0,2.0,25.55,23.633,25.2525,25.55,23.633,25.472,25.55,23.633,25.033,24.0,25.0,24.5
962,2016,15,15,Marina Bay Street Circuit,Singapore,18,30.546,28.05481818181818,24.453,11,21.818181818181817,2.0,3.0,817.0,1.0,131.0,9.0,131.0,1,2,3,1,2,3,105.316,104.255,105.167,25.0,18.0,15.0,61,61,61,3.0,4.0,4.0,28.622,28.0995,27.58475,30.546,28.921,29.15,26.35,25.925,24.453,16.666666666666668,23.75,23.75
963,2016,16,2,Sepang International Circuit,Malaysia,18,28.274,24.569625000000002,23.476,8,27.5,3.0,817.0,830.0,3.0,9.0,9.0,131.0,4,3,2,4,3,2,95.07900000000001,95.443,94.46000000000001,25.0,18.0,15.0,56,56,56,2.0,3.0,3.0,24.302500000000002,25.355,23.962333333333333,24.408,28.274,24.661,24.197,23.856,23.476,31.0,25.666666666666668,27.0
964,2016,17,22,Suzuka Circuit,Japan,45,23.15,22.864500000000003,22.673,6,20.833333333333332,2.0,3.0,830.0,1.0,131.0,9.0,131.0,1,3,2,1,5,2,91.858,92.487,92.218,25.0,18.0,15.0,53,53,53,2.0,2.0,2.0,22.911499999999997,22.8215,22.860500000000002,23.15,22.855,22.989,22.673,22.788,22.732,20.5,19.0,23.0
965,2016,18,69,Circuit of the Americas,USA,161,24.149,23.7235,23.526,6,19.333333333333332,2.0,1.0,3.0,817.0,131.0,131.0,9.0,1,2,3,1,2,3,96.29599999999999,96.39699999999999,96.759,25.0,18.0,15.0,56,56,56,2.0,2.0,2.0,23.588,23.8375,23.744999999999997,23.601,24.149,23.956,23.575,23.526,23.534,21.0,20.5,16.5
966,2016,19,32,Autódromo Hermanos Rodríguez,Mexico,2227,22.443,22.059,21.709,4,22.0,2.3333333333333335,1.0,3.0,817.0,131.0,131.0,9.0,1,2,4,1,2,4,79.447,79.996,79.713,25.0,18.0,15.0,71,71,71,1.0,1.0,2.0,21.709,21.997,22.265,21.709,21.997,22.443,21.709,21.997,22.087,17.0,20.0,25.5
967,2016,20,18,Autódromo José Carlos Pace,Brazil,785,24.435,24.22066666666667,24.041,3,36.666666666666664,4.0,,,830.0,,,9.0,,,4,,,4,,,71.957,,,15.0,,,71,,,3.0,,,24.22066666666667,,,24.435,,,24.041,,,36.666666666666664
968,2016,21,24,Yas Marina Circuit,UAE,3,23.753,22.084833333333336,21.218,6,19.5,2.6666666666666665,1.0,3.0,20.0,131.0,131.0,6.0,1,2,5,1,2,5,99.487,100.511,100.34100000000001,25.0,18.0,15.0,55,55,55,2.0,2.0,2.0,21.9775,22.485500000000002,21.7915,22.6,23.753,21.872,21.355,21.218,21.711,17.5,18.5,22.5
969,2017,1,1,Albert Park Grand Prix Circuit,Australia,10,21.988,21.712333333333333,21.44,3,21.666666666666668,2.0,20.0,1.0,822.0,6.0,131.0,131.0,2,1,3,2,1,3,85.21000000000001,84.191,84.514,25.0,18.0,15.0,57,57,57,1.0,1.0,1.0,21.988,21.709,21.44,21.988,21.709,21.44,21.988,21.709,21.44,23.0,17.0,25.0
970,2017,2,17,Shanghai International Circuit,China,5,23.071,19.931,17.354,13,11.23076923076923,6.333333333333333,1.0,20.0,830.0,131.0,6.0,9.0,1,2,16,1,2,19,93.333,93.078,95.43299999999999,25.0,18.0,15.0,56,56,56,4.0,5.0,4.0,20.255,19.487000000000002,20.162,22.999,22.906,23.071,17.616,17.354,17.421,12.75,10.2,11.0
971,2017,3,3,Bahrain International Circuit,Bahrain,7,30.687,27.215500000000002,24.314,6,23.333333333333332,2.0,20.0,1.0,822.0,6.0,131.0,131.0,3,2,1,3,2,1,91.037,90.814,91.041,25.0,18.0,15.0,57,57,57,2.0,2.0,2.0,24.508000000000003,30.6845,26.454,24.702,30.687,28.368,24.314,30.682,24.54,21.5,27.0,21.5
972,2017,4,71,Sochi Autodrom,Russia,2,30.152,29.868333333333336,29.356,3,30.0,2.0,822.0,20.0,8.0,131.0,6.0,6.0,3,1,2,3,1,2,94.041,94.493,94.953,25.0,18.0,15.0,52,52,52,1.0,1.0,1.0,29.356,30.097,30.152,29.356,30.097,30.152,29.356,30.097,30.152,27.0,34.0,29.0
973,2017,5,4,Circuit de Barcelona-Catalunya,Spain,109,22.499,21.96683333333333,21.544,6,27.833333333333332,3.0,1.0,20.0,817.0,131.0,6.0,9.0,1,2,6,1,2,6,80.511,80.939,81.70400000000001,25.0,18.0,15.0,66,66,66,2.0,2.0,2.0,21.633000000000003,22.403,21.8645,21.722,22.499,21.918,21.544,22.307,21.811,28.5,25.5,29.5
974,2017,6,6,Circuit de Monaco,Monaco,7,24.833,24.44066666666667,24.183,3,37.0,2.6666666666666665,20.0,8.0,817.0,6.0,6.0,9.0,2,1,5,2,1,5,73.09,73.117,73.219,25.0,18.0,15.0,78,78,78,1.0,1.0,1.0,24.306,24.833,24.183,24.306,24.833,24.183,24.306,24.833,24.183,39.0,34.0,38.0
975,2017,7,7,Circuit Gilles Villeneuve,Canada,13,23.309,23.105333333333334,22.946,3,24.333333333333332,3.3333333333333335,1.0,822.0,817.0,131.0,131.0,9.0,1,3,6,1,3,6,72.69200000000001,72.685,73.543,25.0,18.0,15.0,70,70,70,1.0,1.0,1.0,23.061,22.946,23.309,23.061,22.946,23.309,23.061,22.946,23.309,32.0,23.0,18.0
976,2017,8,73,Baku City Circuit,Azerbaijan,-7,36.262,21.036625,14.978,8,11.75,6.666666666666667,817.0,822.0,840.0,9.0,131.0,3.0,10,2,8,10,2,8,102.857,103.02600000000001,103.613,25.0,18.0,15.0,51,51,51,3.0,3.0,2.0,19.564666666666668,23.882333333333335,18.976,23.361,36.262,22.625,15.135,14.978,15.327,11.666666666666666,9.666666666666666,15.0
977,2017,9,70,Red Bull Ring,Austria,678,22.387,21.95,21.713,3,36.0,2.3333333333333335,822.0,20.0,817.0,131.0,6.0,9.0,1,2,4,1,2,5,65.76,65.585,65.854,25.0,18.0,15.0,71,71,71,1.0,1.0,1.0,22.387,21.75,21.713,22.387,21.75,21.713,22.387,21.75,21.713,41.0,34.0,33.0
978,2017,10,9,Silverstone Circuit,UK,153,29.057,28.281,27.733,4,32.5,4.0,1.0,822.0,8.0,131.0,131.0,6.0,1,9,2,1,4,2,99.069,99.69800000000001,100.455,25.0,18.0,15.0,51,51,51,1.0,1.0,2.0,27.733,27.858,28.7665,27.733,27.858,29.057,27.733,27.858,28.476,25.0,32.0,36.5
979,2017,11,11,Hungaroring,Hungary,264,22.681,22.305666666666667,21.919,3,31.666666666666668,2.0,20.0,8.0,822.0,6.0,6.0,131.0,1,2,3,1,2,3,77.244,77.364,78.05799999999999,25.0,18.0,15.0,70,70,70,1.0,1.0,1.0,22.317,21.919,22.681,22.317,21.919,22.681,22.317,21.919,22.681,32.0,33.0,30.0
980,2017,12,13,Circuit de Spa-Francorchamps,Belgium,401,25.65,23.0945,22.037,6,21.666666666666668,3.0,1.0,20.0,817.0,131.0,6.0,9.0,1,2,6,1,2,6,104.184,104.275,105.114,25.0,18.0,15.0,44,44,44,2.0,2.0,2.0,22.197,24.0465,23.04,22.357,25.65,23.18,22.037,22.443,22.9,21.0,22.0,22.0
981,2017,13,14,Autodromo Nazionale di Monza,Italy,162,24.307,23.92,23.725,3,32.0,3.6666666666666665,1.0,822.0,20.0,131.0,131.0,6.0,1,4,6,1,6,8,96.009,95.71600000000001,97.19800000000001,25.0,18.0,15.0,53,53,53,1.0,1.0,1.0,23.725,23.728,24.307,23.725,23.728,24.307,23.725,23.728,24.307,32.0,33.0,31.0
982,2017,14,15,Marina Bay Street Circuit,Singapore,18,30.737,27.401692307692308,24.337,13,8.76923076923077,4.666666666666667,1.0,817.0,822.0,131.0,9.0,131.0,5,3,6,5,3,6,102.455,102.063,103.137,25.0,18.0,15.0,58,58,58,4.0,5.0,4.0,26.90325,27.655399999999997,27.583,30.442,30.737,30.444,24.337,24.362,25.367,8.75,9.0,8.5
983,2017,15,2,Sepang International Circuit,Malaysia,18,24.199,23.78,23.489,3,27.333333333333332,2.6666666666666665,830.0,1.0,817.0,9.0,131.0,9.0,3,1,4,3,1,4,91.92,91.605,92.416,25.0,18.0,15.0,56,56,56,1.0,1.0,1.0,23.652,23.489,24.199,23.652,23.489,24.199,23.652,23.489,24.199,27.0,26.0,29.0
984,2017,16,22,Suzuka Circuit,Japan,45,23.796,23.046666666666667,22.62,3,22.666666666666668,2.6666666666666665,1.0,830.0,817.0,131.0,9.0,9.0,1,4,3,1,5,4,89.047,89.181,89.475,25.0,18.0,15.0,53,53,53,1.0,1.0,1.0,22.724,22.62,23.796,22.724,22.62,23.796,22.724,22.62,23.796,22.0,21.0,25.0
985,2017,17,69,Circuit of the Americas,USA,161,24.3,23.72425,23.402,4,23.25,2.6666666666666665,1.0,20.0,8.0,131.0,6.0,6.0,1,2,5,1,2,5,94.822,95.42,95.649,25.0,18.0,15.0,56,56,56,1.0,2.0,1.0,23.402,23.96,23.575,23.402,24.3,23.575,23.402,23.62,23.575,19.0,27.0,20.0
986,2017,18,32,Autódromo Hermanos Rodríguez,Mexico,2227,22.57,22.28933333333333,21.758,3,32.0,3.6666666666666665,830.0,822.0,8.0,9.0,131.0,6.0,2,4,5,2,4,5,77.63,77.578,78.148,25.0,18.0,15.0,71,71,71,1.0,1.0,1.0,22.57,21.758,22.54,22.57,21.758,22.54,22.57,21.758,22.54,32.0,32.0,32.0
987,2017,19,18,Autódromo José Carlos Pace,Brazil,785,23.17,19.483666666666668,17.784,12,8.5,2.0,20.0,822.0,8.0,6.0,131.0,6.0,2,1,3,2,1,3,69.643,69.452,69.405,25.0,18.0,15.0,71,71,71,4.0,4.0,4.0,19.373,19.348,19.73,22.736,23.064,23.17,17.817,17.784,18.027,8.5,8.25,8.75
988,2017,20,24,Yas Marina Circuit,UAE,3,21.478,21.324333333333332,21.221,3,21.666666666666668,2.0,822.0,1.0,20.0,131.0,131.0,6.0,1,2,3,1,2,3,97.356,97.39099999999999,97.81700000000001,25.0,18.0,15.0,55,55,55,1.0,1.0,1.0,21.478,21.274,21.221,21.478,21.274,21.221,21.478,21.274,21.221,21.0,24.0,20.0
989,2018,1,1,Albert Park Grand Prix Circuit,Australia,10,21.821,21.676333333333332,21.421,3,21.0,2.0,20.0,1.0,8.0,6.0,131.0,6.0,3,1,2,3,1,2,83.348,82.824,83.096,25.0,18.0,15.0,58,58,58,1.0,1.0,1.0,21.787,21.821,21.421,21.787,21.821,21.421,21.787,21.821,21.421,26.0,19.0,18.0
990,2018,2,3,Bahrain International Circuit,Bahrain,7,26.105,24.977,24.302,3,21.333333333333332,4.333333333333333,20.0,822.0,1.0,6.0,131.0,131.0,1,3,9,1,3,4,89.06,89.275,89.396,25.0,18.0,15.0,57,57,57,1.0,1.0,1.0,24.524,26.105,24.302,24.524,26.105,24.302,24.524,26.105,24.302,18.0,20.0,26.0
991,2018,3,17,Shanghai International Circuit,China,5,23.042,22.68575,22.097,4,23.5,3.6666666666666665,817.0,822.0,8.0,9.0,131.0,6.0,6,3,2,6,3,2,93.87700000000001,92.92099999999999,92.47399999999999,25.0,18.0,15.0,56,56,56,2.0,1.0,1.0,22.866500000000002,22.097,22.913,23.042,22.097,22.913,22.691,22.097,22.913,24.0,19.0,27.0
